text,label
FW: URGENT: Your account has been suspended due to suspicious activity. Click here to verify your identity immediately: http://rwhnqoqhea.xyz/verify?id=7zrdi72bu18p,1
"ALERT: Your credit card ending in 5777 has been charged $1427. If this was not you, click here: http://mibzuwdkwa.xyz/verify?id=k9kqqymm399v Do not ignore this message.",1
You have been chosen to receive a free iPhone 15. Claim your gift before it expires: http://b7ed3951u0.tk/verify?id=rd0k1ceo3hab,1
"Hi Lisa, your monthly cloud usage report is ready. Total spend: $225.",0
"Dear Emma, thank you for your purchase. Your invoice #831530 is attached for your records.",0
Your Zoom account requires immediate verification. Click below to confirm your identity: http://1dhbzz71jh.xyz/verify?id=sump7kj2772v,1
SECURITY NOTICE: Your password will expire in 24 hours. Click here to update your password now: http://ynwifselkt.ml/verify?id=9idi0iveykfo,1
You have been chosen to receive a free iPhone 15. Claim your gift before it expires: http://orkf3fgjpi.tk/verify?id=6ivzif4kjo8s,1
"Dear customer, as part of our security upgrade, please re-enter your social security number: http://uqzjpv3lr7.xyz/verify?id=eigyb4dsjbib",1
"Dear customer, your refund of $76 has been processed. It will appear in your account within 5 business days.",0
Your Zoom account requires immediate verification. Click below to confirm your identity: http://yejp63hky4.xyz/verify?id=3c3qt889t8gt,1
"Dear Sarah, thank you for your purchase. Your invoice #902946 is attached for your records.
Thanks.",0
"Dear Michael, your order #191889 has been shipped and will arrive by Friday. (see attached) Thanks.",0
"Dear customer, your refund of $435 has been processed. It will appear in your account within 5 business days. (see attached) Thanks.",0
"Dear student, your assignment for Machine Learning has been graded. You can view your score on the portal.  Thanks.",0
Your Netflix subscription payment failed. Update your billing information to avoid service interruption: http://5103h94utz.ml/verify?id=8pdjwabvbj2k,1
IMPORTANT: Your bank account will be closed unless you verify your details within 48 hours. Verify now: http://7694nfgboq.tk/verify?id=yowax65n3h9l,1
You have received a secure document from David. Click here to view: http://ig6ehtel4m.xyz/verify?id=pnvx8av5sruz,1
You have received a secure document from Lisa. Click here to view: http://mot3yiqj3n.ml/verify?id=jiuo8w0wuleg,1
Your Zoom account requires immediate verification. Click below to confirm your identity: http://3mkvmmdmlf.tk/verify?id=li319vq4cexb,1
Apple ID Alert: Someone tried to sign in to your account from a new device. Verify your identity: http://ay0wluo67b.ml/verify?id=wkakfqaa5fgs,1
Your PayPal account has been limited. Please update your information to restore access: http://881r8s27n8.ml/verify?id=112d4yg3t4ay,1
"Dear customer, as part of our security upgrade, please re-enter your social security number: http://nbk690dftv.xyz/verify?id=5mm84dd5xq3g",1
"Dear customer, your refund of $346 has been processed. It will appear in your account within 5 business days.",0
"Dear David, thank you for your purchase. Your invoice #509732 is attached for your records.",0
Act now! Limited time offer - get a free $34649 gift card. Click to claim: http://8rnoxlq15y.ml/verify?id=d3mgnmqqa1ea,1
FW: Wire transfer of $31841 is pending your approval. Review and authorize the transaction: http://7samlznlux.tk/verify?id=g2jo8uabnerw Do not ignore this message.,1
"Hello James, welcome to our platform! Here are some resources to help you get started.
Thanks.",0
"Dear user, your email storage is almost full. Click below to upgrade your account for free: http://zunwim9dui.tk/verify?id=4dc0cn03154b",1
"Hi Michael, your monthly cloud usage report is ready. Total spend: $220.",0
RE: URGENT You have been chosen to receive a free iPhone 15. Claim your gift before it expires: http://hnqf2sdwvq.ml/verify?id=91s6u4fxrh29 Do not ignore this message.,1
"Dear Bob, your order #154065 has been shipped and will arrive by Thursday.",0
"Dear customer, your refund of $164 has been processed. It will appear in your account within 5 business days.",0
"Dear customer, your refund of $228 has been processed. It will appear in your account within 5 business days.",0
Act now! Limited time offer - get a free $34122 gift card. Click to claim: http://qxaksxgwjf.ml/verify?id=dkp1x567c036,1
"Hi John, your monthly cloud usage report is ready. Total spend: $120.",0
"Dear Lisa, you have an unclaimed tax refund of $19774. Submit your details to receive payment: http://0vxp12xj4v.tk/verify?id=79x59rlfky4w",1
"Dear Emily, your order #527007 has been shipped and will arrive by Wednesday.",0
"Dear James, your order #530032 has been shipped and will arrive by Tuesday.",0
"Dear Sarah, your order #421712 has been shipped and will arrive by Tuesday. (see attached) Thanks.",0
"Dear Lisa, your order #764260 has been shipped and will arrive by Thursday.",0
You have received a secure document from John. Click here to view: http://n82eplby3p.ml/verify?id=u9ozm8x54rwj,1
"Hi James, your monthly cloud usage report is ready. Total spend: $305.",0
Apple ID Alert: Someone tried to sign in to your account from a new device. Verify your identity: http://nmm2jwj4ua.ml/verify?id=qujkahzu0kx7,1
"Hi Emma, just a quick reminder about the project deadline this Thursday. Please submit your work on time.
Thanks.",0
Your package could not be delivered due to an incorrect address. Update your shipping info: http://sycliuapb1.tk/verify?id=5gvtjv5bhs82,1
Your Netflix subscription payment failed. Update your billing information to avoid service interruption: http://uhseg95lc4.xyz/verify?id=uaifmugm9lrs,1
"Dear Alice, your order #929100 has been shipped and will arrive by Thursday.",0
"RE: URGENT Dear Bob, you have an unclaimed tax refund of $35445. Submit your details to receive payment: http://fq9eahoslr.xyz/verify?id=24j1k8zzt7qo Time sensitive.",1
"Hi Bob, just a quick reminder about the project deadline this Tuesday. Please submit your work on time. — Thanks.",0
"Dear John, your order #795746 has been shipped and will arrive by Wednesday.",0
"Dear Emily, thank you for your purchase. Your invoice #122802 is attached for your records.",0
SECURITY NOTICE: Your password will expire in 24 hours. Click here to update your password now: http://pypwrgor45.tk/verify?id=0ck3m4hlmsx6,1
"Dear customer, as part of our security upgrade, please re-enter your social security number: http://9i7zvk41af.tk/verify?id=5stb0cl46ujq",1
"Hi John, your monthly cloud usage report is ready. Total spend: $278.",0
"Hi Bob, your monthly cloud usage report is ready. Total spend: $373. (see attached) Thanks.",0
"ALERT: Your credit card ending in 2661 has been charged $28360. If this was not you, click here: http://787x71uqlj.tk/verify?id=k4dc0id6u3r3",1
"Hi David, your monthly cloud usage report is ready. Total spend: $265.",0
"Hi Emma, your monthly cloud usage report is ready. Total spend: $458. (see attached) Thanks.",0
Wire transfer of $26432 is pending your approval. Review and authorize the transaction: http://8whycwsvpp.xyz/verify?id=z4x87wags82u,1
"Dear Sarah, thank you for your purchase. Your invoice #343835 is attached for your records.",0
"Dear customer, your refund of $217 has been processed. It will appear in your account within 5 business days. (see attached) Thanks.",0
"Dear customer, your refund of $200 has been processed. It will appear in your account within 5 business days.",0
"Dear Sarah, your order #630301 has been shipped and will arrive by Thursday.
Thanks.",0
Your Netflix subscription payment failed. Update your billing information to avoid service interruption: http://8041ao2ytv.ml/verify?id=6pg7gqkiei8w,1
Congratulations! You have been selected as the winner of our $27696 lottery. Claim your prize now: http://291r4ec5w3.xyz/verify?id=y7a1gw7ifgw9,1
"Dear Bob, you have an unclaimed tax refund of $45334. Submit your details to receive payment: http://wp0wx1bva1.ml/verify?id=taztmg5m2mps",1
Your Netflix subscription payment failed. Update your billing information to avoid service interruption: http://3znbxulhnx.tk/verify?id=a9mwkqwbhr98 Do not ignore this message.,1
"Hi Lisa, thanks for reaching out. We received your support ticket and will respond within 24 hours. (see attached) Thanks.",0
FW: Wire transfer of $46255 is pending your approval. Review and authorize the transaction: http://rykwaqtijg.ml/verify?id=est148n1tic1 Do not ignore this message.,1
"Dear customer, your refund of $185 has been processed. It will appear in your account within 5 business days.",0
You have received a secure document from Lisa. Click here to view: http://6kj7wl1b20.ml/verify?id=z3ju5kg5oyqt,1
"Dear Michael, your account has been flagged for review. Provide your login credentials to continue: http://49nutpa1oz.xyz/verify?id=2dibm0ys4fst",1
RE: URGENT IMPORTANT: Your bank account will be closed unless you verify your details within 48 hours. Verify now: http://mv3m9t9zgr.ml/verify?id=hi6url53diud Time sensitive.,1
"Hi Alice, your monthly cloud usage report is ready. Total spend: $368.",0
"Dear Bob, your order #224485 has been shipped and will arrive by Wednesday.",0
"Dear customer, your refund of $180 has been processed. It will appear in your account within 5 business days.",0
"ALERT: Your credit card ending in 2769 has been charged $43289. If this was not you, click here: http://31euorsekx.tk/verify?id=2zqvcr58teq9",1
"ALERT: Your credit card ending in 7694 has been charged $19373. If this was not you, click here: http://dl5zi47csg.xyz/verify?id=07b9kdo3tox1",1
URGENT: Unusual login activity detected on your account. Secure your account immediately: http://16g3719nkb.ml/verify?id=enaxjzlifpao Do not ignore this message.,1
"Hi Alice, just a quick reminder about the project deadline this Monday. Please submit your work on time. (see attached) Thanks.",0
"Dear James, thank you for your purchase. Your invoice #762459 is attached for your records.",0
"Hi Emily, your monthly cloud usage report is ready. Total spend: $179.",0
"Dear Alice, your order #644880 has been shipped and will arrive by Monday.",0
"Dear customer, as part of our security upgrade, please re-enter your social security number: http://6t8v8sn680.ml/verify?id=yzjxx2bsr13l",1
"Hi David, your monthly cloud usage report is ready. Total spend: $46.",0
"Dear John, your order #130208 has been shipped and will arrive by Friday. (see attached) Thanks.",0
Your Netflix subscription payment failed. Update your billing information to avoid service interruption: http://6ab35m8fmh.tk/verify?id=dzbzys3u2lgf,1
"Dear customer, your refund of $27 has been processed. It will appear in your account within 5 business days.",0
Congratulations! You have been selected as the winner of our $6373 lottery. Claim your prize now: http://pvs936xo5g.tk/verify?id=38wj770b17g8,1
Congratulations! You have been selected as the winner of our $39915 lottery. Claim your prize now: http://unevrvwn7u.tk/verify?id=cklqn7097a1q,1
Your Netflix subscription payment failed. Update your billing information to avoid service interruption: http://1amynw0nrf.tk/verify?id=hoshd1y4eqkx,1
Your Netflix subscription payment failed. Update your billing information to avoid service interruption: http://5mknerljzf.ml/verify?id=s9u7djgo3yyp Time sensitive.,1
"Hi Michael, just a quick reminder about the project deadline this Wednesday. Please submit your work on time. (see attached) Thanks.",0
Your Netflix subscription payment failed. Update your billing information to avoid service interruption: http://47i4298xik.ml/verify?id=cllshdvlxb80,1
"Dear Alice, your order #364224 has been shipped and will arrive by Friday. — Thanks.",0
